Empresa de Pesquisa Energética - EPE,,,,,,,,,,,,,
Consumo de energia elétrica na rede (MWh),,,,,,,,,,,,,
Sistema SIMPLES,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2024*,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
Centro-Oeste,  526.994 ,  511.087 ,  520.203 ,  531.746 ,  505.927 ,  517.429 ,  501.666 ,  507.765 ,  539.783 ,  546.683 ,  550.948 ,  528.775 ,  6.289.008 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  200.546 ,  192.410 ,  194.901 ,  196.887 ,  186.639 ,  196.905 ,  198.974 ,  197.078 ,  214.688 ,  208.822 ,  219.740 ,  201.663 ,  2.409.253 
Norte,  259.401 ,  241.104 ,  244.313 ,  254.058 ,  251.897 ,  258.827 ,  255.739 ,  271.411 ,  272.569 ,  270.925 ,  276.393 ,  269.261 ,  3.125.899 
Nordeste,  1.072.097 ,  1.044.013 ,  1.048.940 ,  1.054.932 ,  1.028.521 ,  978.042 ,  958.274 ,  972.562 ,  982.092 ,  1.015.012 ,  1.048.069 ,  1.061.180 ,  12.263.735 
Sudeste/C.Oeste,  4.391.779 ,  4.119.141 ,  4.221.997 ,  4.445.827 ,  4.151.988 ,  4.218.664 ,  4.118.845 ,  4.133.870 ,  4.349.924 ,  4.310.465 ,  4.315.494 ,  4.388.782 ,  51.166.777 
Sul,  1.194.716 ,  1.161.664 ,  1.155.064 ,  1.180.034 ,  1.099.102 ,  1.128.837 ,  1.112.988 ,  1.129.754 ,  1.130.082 ,  1.112.763 ,  1.116.745 ,  1.156.844 ,  13.678.593 
,,,,,,,,,,,,,
,2004,,,,,,,,,,,,
,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
TOTAL BRASIL,  6.780.680 ,  6.429.238 ,  6.600.338 ,  6.809.007 ,  6.477.341 ,  6.291.091 ,  6.292.471 ,  6.304.477 ,  6.604.390 ,  6.606.514 ,  6.631.190 ,  6.643.371 ,  78.470.110 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  348.585 ,  323.403 ,  320.237 ,  339.775 ,  332.155 ,  332.089 ,  328.423 ,  338.836 ,  351.459 ,  353.207 ,  362.279 ,  355.894 ,  4.086.342 
Nordeste,  1.098.664 ,  1.000.221 ,  1.049.437 ,  1.097.251 ,  1.033.007 ,  1.002.351 ,  969.181 ,  962.934 ,  1.041.242 ,  1.046.249 ,  1.083.212 ,  1.104.220 ,  12.487.969 
Sudeste,  3.694.386 ,  3.511.541 ,  3.629.455 ,  3.733.863 ,  3.537.269 ,  3.433.443 ,  3.457.623 ,  3.453.322 ,  3.596.160 ,  3.608.130 ,  3.608.515 ,  3.569.438 ,  42.833.145 
Sul,  1.132.506 ,  1.121.970 ,  1.108.027 ,  1.132.047 ,  1.082.103 ,  1.056.850 ,  1.066.705 ,  1.070.192 ,  1.100.557 ,  1.069.478 ,  1.071.490 ,  1.100.567 ,  13.112.493 
Centro-Oeste,  506.540 ,  472.103 ,  493.181 ,  506.071 ,  492.808 ,  466.359 ,  470.539 ,  479.192 ,  514.971 ,  529.450 ,  505.694 ,  513.252 ,  5.950.160 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  199.809 ,  181.938 ,  183.244 ,  185.522 ,  185.742 ,  180.304 ,  184.593 ,  183.766 ,  198.491 ,  201.236 ,  205.321 ,  200.049 ,  2.290.015 
Norte,  245.912 ,  230.354 ,  229.864 ,  250.472 ,  242.233 ,  246.516 ,  236.277 ,  250.973 ,  253.397 ,  251.009 ,  256.041 ,  253.338 ,  2.946.387 
Nordeste,  1.009.931 ,  919.074 ,  964.784 ,  1.009.822 ,  945.781 ,  915.754 ,  885.060 ,  875.229 ,  949.753 ,  956.483 ,  993.363 ,  1.015.898 ,  11.440.931 
Sudeste/C.Oeste,  4.192.521 ,  3.975.903 ,  4.114.418 ,  4.231.144 ,  4.021.483 ,  3.891.668 ,  3.919.836 ,  3.924.317 ,  4.102.192 ,  4.128.308 ,  4.104.975 ,  4.073.520 ,  48.680.284 
Sul,  1.132.506 ,  1.121.970 ,  1.108.027 ,  1.132.047 ,  1.082.103 ,  1.056.850 ,  1.066.705 ,  1.070.192 ,  1.100.557 ,  1.069.478 ,  1.071.490 ,  1.100.567 ,  13.112.493 
